JAS 1:1.1 C Ἰάκωβος Ἰάκωβος N-NSM 2385 Ἰάκωβος ! Ἰάκωβος
JAS 1:1.2 . θεοῦ θεοῦ N-GSM 2316 θεός ! θεός
JAS 1:1.3 . καὶ καὶ CONJ 2532 καί ! καί
JAS 1:1.4 . κυρίου κυρίου N-GSM 2962 κύριος ! κύριος
JAS 1:1.5 . Ἰησοῦ Ἰησοῦ N-GSM 2424 Ἰησοῦς ! Ἰησοῦς
JAS 1:1.6 . Χριστοῦ Χριστοῦ N-GSM 5547 Χριστός ! Χριστός
JAS 1:1.7 . δοῦλος δοῦλος N-NSM 1401 δοῦλος ! δοῦλος (II)
JAS 1:1.8 . ταῖς ταῖς T-DPF 3588 ὁ ! ὁ
JAS 1:1.9 . δώδεκα δώδεκα A-NUI 1427 δώδεκα ! δώδεκα
JAS 1:1.10 . φυλαῖς φυλαῖς N-DPF 5443 φυλή ! φυλή
JAS 1:1.11 . ταῖς ταῖς T-DPF 3588 ὁ ! ὁ
JAS 1:1.12 . ἐν ἐν PREP 1722 ἐν ! ἐν
JAS 1:1.13 . τῇ τῇ T-DSF 3588 ὁ ! ὁ
JAS 1:1.14 . διασπορᾷ διασπορᾷ N-DSF 1290 διασπορά ! διασπορά
JAS 1:1.15 . χαίρειν. χαίρειν. V-PAN 5463 χαίρω ! χαίρω
JAS 1:2.1 P Πᾶσαν Πᾶσαν A-ASF 3956 πᾶς ! πᾶς
JAS 1:2.2 . χαρὰν χαρὰν N-ASF 5479 χαρά ! χαρά
JAS 1:2.3 . ἡγήσασθε, ἡγήσασθε, V-ADM-2P 2233 ἡγέομαι ! ἡγέομαι
JAS 1:2.4 . ἀδελφοί ἀδελφοί N-VPM 80 ἀδελφός ! ἀδελφός
JAS 1:2.5 . μου, μου, P-1GS 1473 ἐγώ ! ἐγώ
JAS 1:2.6 . ὅταν ὅταν CONJ 3752 ὅταν ! ὅταν
JAS 1:2.7 . πειρασμοῖς πειρασμοῖς N-DPM 3986 πειρασμός ! πειρασμός
JAS 1:2.8 . περιπέσητε περιπέσητε V-2AAS-2P 4045 περιπίπτω ! περιπίπτω
JAS 1:2.9 . ποικίλοις, ποικίλοις, A-DPM 4164 ποικίλος ! ποικίλος
JAS 1:3.1 . γινώσκοντες γινώσκοντες V-PAP-NPM 1097 γινώσκω ! γινώσκω
JAS 1:3.2 . ὅτι ὅτι CONJ 3754 ὅτι ! ὅτι
JAS 1:3.3 . τὸ τὸ T-NSN 3588 ὁ ! ὁ
JAS 1:3.4 . δοκίμιον δοκίμιον N-NSN 1383 δοκίμιον ! δοκίμιον
JAS 1:3.5 . ὑμῶν ὑμῶν P-2GP 5210 ὑμεῖς ! σύ
JAS 1:3.6 . τῆς τῆς T-GSF 3588 ὁ ! ὁ
JAS 1:3.7 . πίστεως πίστεως N-GSF 4102 πίστις ! πίστις
JAS 1:3.8 . κατεργάζεται κατεργάζεται V-PNI-3S 2716 κατεργάζομαι ! κατεργάζομαι
JAS 1:3.9 . ὑπομονήν. ὑπομονήν. N-ASF 5281 ὑπομονή ! ὑπομονή
JAS 1:4.1 . ἡ ἡ T-NSF 3588 ὁ ! ὁ
JAS 1:4.2 . δὲ δὲ CONJ 1161 δέ ! δέ
JAS 1:4.3 . ὑπομονὴ ὑπομονὴ N-NSF 5281 ὑπομονή ! ὑπομονή
JAS 1:4.4 . ἔργον ἔργον N-ASN 2041 ἔργον ! ἔργον
JAS 1:4.5 . τέλειον τέλειον A-ASN 5046 τέλειος ! τέλειος
JAS 1:4.6 . ἐχέτω, ἐχέτω, V-PAM-3S 2192 ἔχω ! ἔχω
JAS 1:4.7 . ἵνα ἵνα CONJ 2443 ἵνα ! ἵνα
JAS 1:4.8 . ἦτε ἦτε V-PAS-2P 1510 εἰμί ! εἰμί
JAS 1:4.9 . τέλειοι τέλειοι A-NPM 5046 τέλειος ! τέλειος
JAS 1:4.10 . καὶ καὶ CONJ 2532 καί ! καί
JAS 1:4.11 . ὁλόκληροι, ὁλόκληροι, A-NPM 3648 ὁλόκληρος ! ὁλόκληρος
JAS 1:4.12 . ἐν ἐν PREP 1722 ἐν ! ἐν
JAS 1:4.13 . μηδενὶ μηδενὶ A-DSN-N 3367 μηδείς ! μηδείς
JAS 1:4.14 . λειπόμενοι. λειπόμενοι. V-PPP-NPM 3007 λείπω ! λείπω
JAS 1:5.1 . εἰ εἰ COND 1487 εἰ ! εἰ
JAS 1:5.2 . δέ δέ CONJ 1161 δέ ! δέ
JAS 1:5.3 . τις τις X-NSM 5100 τὶς ! τὶς
JAS 1:5.4 . ὑμῶν ὑμῶν P-2GP 5210 ὑμεῖς ! σύ
JAS 1:5.5 . λείπεται λείπεται V-PPI-3S 3007 λείπω ! λείπω
JAS 1:5.6 . σοφίας, σοφίας, N-GSF 4678 σοφία ! σοφία
JAS 1:5.7 . αἰτείτω αἰτείτω V-PAM-3S 154 αἰτέω ! αἰτέω
JAS 1:5.8 . παρὰ παρὰ PREP 3844 παρά ! παρά
JAS 1:5.9 . τοῦ τοῦ T-GSM 3588 ὁ ! ὁ
JAS 1:5.10 . διδόντος διδόντος V-PAP-GSM 1325 δίδωμι ! δίδωμι
JAS 1:5.11 . θεοῦ θεοῦ N-GSM 2316 θεός ! θεός
JAS 1:5.12 . πᾶσιν πᾶσιν A-DPM 3956 πᾶς ! πᾶς
JAS 1:5.13 . ἁπλῶς ἁπλῶς ADV 574 ἁπλῶς ! ἁπλῶς
JAS 1:5.14 . καὶ καὶ CONJ 2532 καί ! καί
JAS 1:5.15 . μὴ μὴ PRT-N 3361 μή ! μή
JAS 1:5.16 . ὀνειδίζοντος, ὀνειδίζοντος, V-PAP-GSM 3679 ὀνειδίζω ! ὀνειδίζω
JAS 1:5.17 . καὶ καὶ CONJ 2532 καί ! καί
JAS 1:5.18 . δοθήσεται δοθήσεται V-FPI-3S 1325 δίδωμι ! δίδωμι
JAS 1:5.19 . αὐτῷ. αὐτῷ. P-DSM 846 αὐτός ! αὐτός
JAS 1:6.1 . αἰτείτω αἰτείτω V-PAM-3S 154 αἰτέω ! αἰτέω
JAS 1:6.2 . δὲ δὲ CONJ 1161 δέ ! δέ
JAS 1:6.3 . ἐν ἐν PREP 1722 ἐν ! ἐν
JAS 1:6.4 . πίστει, πίστει, N-DSF 4102 πίστις ! πίστις
JAS 1:6.5 . μηδὲν μηδὲν A-ASN-N 3367 μηδείς ! μηδείς
JAS 1:6.6 . διακρινόμενος· διακρινόμενος· V-PMP-NSM 1252 διακρίνω ! διακρίνω
JAS 1:6.7 . ὁ ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:6.8 . γὰρ γὰρ CONJ 1063 γάρ ! γάρ
JAS 1:6.9 . διακρινόμενος διακρινόμενος V-PMP-NSM 1252 διακρίνω ! διακρίνω
JAS 1:6.10 . ἔοικεν ἔοικεν V-RAI-3S 1503 εἴκω ! ἔοικα
JAS 1:6.11 . κλύδωνι κλύδωνι N-DSM 2830 κλύδων ! κλύδων
JAS 1:6.12 . θαλάσσης θαλάσσης N-GSF 2281 θάλασσα ! θάλασσα
JAS 1:6.13 . ἀνεμιζομένῳ ἀνεμιζομένῳ V-PPP-DSM 416 ἀνεμίζω ! ἀνεμίζω
JAS 1:6.14 . καὶ καὶ CONJ 2532 καί ! καί
JAS 1:6.15 . ῥιπιζομένῳ. ῥιπιζομένῳ. V-PPP-DSM 4494 ῥιπίζω ! ῥιπίζω
JAS 1:7.1 . μὴ μὴ PRT-N 3361 μή ! μή
JAS 1:7.2 . γὰρ γὰρ CONJ 1063 γάρ ! γάρ
JAS 1:7.3 . οἰέσθω οἰέσθω V-PNM-3S 3633 οἴομαι ! οἴομαι
JAS 1:7.4 . ὁ ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:7.5 . ἄνθρωπος ἄνθρωπος N-NSM 444 ἄνθρωπος ! ἄνθρωπος
JAS 1:7.6 . ἐκεῖνος ἐκεῖνος D-NSM 1565 ἐκεῖνος ! ἐκεῖνος
JAS 1:7.7 . ὅτι ὅτι CONJ 3754 ὅτι ! ὅτι
JAS 1:7.8 . λήμψεταί λήμψεταί V-FDI-3S 2983 λαμβάνω ! λαμβάνω
JAS 1:7.9 . τι τι X-ASN 5100 τὶς ! τὶς
JAS 1:7.10 . παρὰ παρὰ PREP 3844 παρά ! παρά
JAS 1:7.11 . τοῦ τοῦ T-GSM 3588 ὁ ! ὁ
JAS 1:7.12 . κυρίου, κυρίου, N-GSM 2962 κύριος ! κύριος
